Student_ID,Enrollment_Date,Region,City,Course_Name,Learning_Mode,Fees_Paid,Attendance_Percent,Course_Status,Placement_Status
1000303,2023-01-19,North,Mumbai,AI/ML,Hybrid,37512.15,62,Ongoing,Not Placed
1000304,2023-04-22,West,Pune,AI/ML,Online,24686.99,46,Dropped,Not Placed
1000305,2022-09-07,nan,nan,Python,Offline,70889.03,64,Ongoing,Not Placed
1000306,2021-09-22,Central,Hyderabad,Python,Online,6051.91,45,Dropped,Not Placed
1000307,2020-10-03,East,Bengaluru,Python,Offline,123203.96,92,Ongoing,Placed
1000308,2022-09-05,Central,Kolkata,Cloud Computing,Offline,210714.94,70,Dropped,Not Eligible
1000309,2020-07-27,North,nan,Web Development,Offline,118586.18,69,Ongoing,Not Placed
1000310,2023-07-03,North,nan,Python,Offline,46491.54,81,Ongoing,Placed
1000311,2022-04-11,North,Pune,Web Development,Offline,160329.4,76,Ongoing,nan
1000312,2021-11-30,North,Delhi,Cyber Security,Online,10088.77,44,Completed,Placed
1000313,2022-06-12,South,Bengaluru,Cyber Security,Offline,202767.77,83,Ongoing,Placed
1000314,2020-09-01,Central,Kolkata,nan,Online,19596.12,77,nan,Not Placed
1000315,2023-06-04,South,Ahmedabad,Python,Online,212415.15,65,nan,Not Eligible
1000316,2023-08-30,Central,Kolkata,Data Science,Offline,122758.43,58,nan,Placed
1000317,2022-06-07,East,Hyderabad,Web Development,Online,5557.81,97,Dropped,Not Placed
1000318,2022-02-04,South,Chennai,AI/ML,Online,144916.8,97,Ongoing,Placed
1000319,2022-09-02,South,Hyderabad,Cyber Security,Online,116371.5,73,Ongoing,Placed
1000320,2022-12-02,nan,Pune,Data Science,Online,120888.01,46,nan,Not Eligible
1000321,2021-05-26,nan,Chennai,AI/ML,Online,152540.08,60,Ongoing,Not Placed
1000322,2022-02-14,nan,Bengaluru,Data Science,Offline,28237.51,57,Dropped,Not Placed
1000323,2023-09-13,nan,Delhi,nan,Online,216950.82,75,Completed,Not Placed
1000324,2022-06-06,South,Mumbai,Python,Offline,141478.69,83,Completed,Not Placed
1000325,2021-02-13,East,Mumbai,Cloud Computing,Offline,241719.03,42,Ongoing,Placed
1000326,2021-06-17,East,Delhi,nan,Offline,191566.03,58,Ongoing,nan
1000327,2023-06-25,nan,Delhi,nan,Online,184503.84,96,Ongoing,Placed
1000328,2022-05-12,Central,Kolkata,nan,Hybrid,90493.75,59,nan,Not Placed
1000329,2023-07-14,nan,Chennai,Web Development,Offline,95796.41,67,Ongoing,Placed
1000330,2023-07-18,nan,Kolkata,AI/ML,Offline,158882.84,62,Ongoing,Not Placed
1000331,2021-06-15,South,Kolkata,Web Development,Online,12231.26,79,Ongoing,Not Placed
1000332,2023-03-26,Central,Pune,nan,Online,25425.89,94,Dropped,Placed
1000333,2021-10-20,West,Hyderabad,Cyber Security,Offline,197225.26,62,Dropped,Not Eligible
1000334,2023-03-03,South,Hyderabad,Python,Online,162724.2,41,Completed,Not Placed
1000335,2023-06-27,nan,Chennai,Python,Offline,145860.71,43,Ongoing,Not Placed
1000336,2021-07-14,East,Ahmedabad,Data Science,Offline,241101,42,Completed,Placed
1000337,2020-08-15,East,Ahmedabad,nan,Offline,19458.73,58,Completed,Placed
1000338,2021-08-12,nan,Delhi,Data Science,Hybrid,134843.63,84,nan,Not Placed
1000339,2022-03-25,West,Chennai,AI/ML,Online,239363.95,71,Ongoing,Placed
1000340,2022-03-29,East,Delhi,Data Science,Hybrid,115255.2,52,Dropped,Not Placed
1000341,2021-07-11,East,Hyderabad,Data Science,Online,215739.96,89,Ongoing,Not Placed
1000342,2021-06-13,Central,Bengaluru,Web Development,Online,41153.26,100,Ongoing,Not Eligible
1000343,2021-01-08,West,Ahmedabad,Web Development,Offline,189624.61,70,Ongoing,Not Placed
1000344,2022-06-23,East,Pune,Python,Hybrid,119089.58,90,Ongoing,Placed
1000345,2020-10-03,West,Mumbai,Python,Hybrid,132714.84,65,Completed,Placed
1000346,2020-07-07,nan,Mumbai,Data Science,Online,198676.02,61,Completed,Not Placed
1000347,2020-06-23,South,Delhi,Data Science,Offline,125638.14,85,Completed,Not Placed
1000348,2023-06-16,South,Chennai,Data Science,Online,195424.11,85,Dropped,Placed
1000349,2022-03-22,East,Delhi,Cloud Computing,Offline,34759.46,80,Completed,Placed
1000350,2021-06-14,South,Bengaluru,Python,Offline,246245.41,92,Ongoing,Not Placed
1000351,2022-02-22,Central,Bengaluru,AI/ML,Offline,136591.48,76,Ongoing,Placed
1000352,2021-06-24,North,Hyderabad,Web Development,Online,198022.8,64,nan,Not Placed
1000353,2023-04-22,West,Pune,Cyber Security,Online,209761.66,54,Completed,Not Eligible
1000354,2020-12-06,West,nan,Cyber Security,Online,127495.71,81,nan,Placed
1000355,2021-09-30,West,Chennai,AI/ML,Offline,224229.57,65,Ongoing,Placed
1000356,2022-09-30,South,Ahmedabad,Data Science,Online,197513.04,92,Completed,Not Eligible
1000357,2023-08-27,North,Delhi,Python,Offline,172187.13,51,Ongoing,Placed
1000358,2020-12-07,South,Pune,Python,Offline,72191.25,86,nan,Not Placed
1000359,2021-11-22,West,nan,Python,Online,229302.52,51,Completed,Not Eligible
1000360,2020-11-30,Central,Pune,AI/ML,Online,45349.03,48,Ongoing,Not Placed
1000361,2022-09-13,South,nan,Cyber Security,Offline,127063.41,67,Completed,Not Placed
1000362,2021-10-02,East,Ahmedabad,AI/ML,Offline,7007.96,68,Completed,nan
1000363,2023-07-18,Central,Kolkata,Python,Online,223296.09,92,Ongoing,Not Placed
1000364,2021-05-17,North,Bengaluru,Data Science,Online,90189.34,65,Completed,Placed
1000365,2021-01-26,nan,Delhi,Web Development,Online,159528.66,81,Ongoing,Placed
1000366,2021-12-18,West,Ahmedabad,Cyber Security,Offline,192157.36,82,Ongoing,nan
1000367,2022-07-24,nan,Delhi,Python,Online,7352,64,Dropped,Not Eligible
1000368,2023-08-03,South,Mumbai,nan,Online,177854.98,53,Completed,Not Eligible
1000369,2021-07-01,North,nan,Python,Online,28545.61,99,Ongoing,nan
1000370,2020-11-29,North,Ahmedabad,Data Science,Online,247849.29,97,Completed,Placed
1000371,2020-06-24,East,Delhi,AI/ML,Online,236778.21,47,Ongoing,Not Eligible
1000372,2020-06-23,North,Pune,Data Science,Hybrid,194802.87,62,Ongoing,Not Eligible
1000373,2021-12-21,nan,Delhi,Data Science,Online,7075.49,100,nan,Placed
1000374,2023-03-07,Central,Chennai,nan,Online,101699.63,92,Completed,Placed
1000375,2021-03-18,North,Delhi,nan,Online,11066.49,41,Ongoing,Placed
1000376,2022-12-14,West,Kolkata,Web Development,Hybrid,98514.53,58,Ongoing,Placed
1000377,2023-01-31,nan,Chennai,Python,Offline,84454.53,88,Ongoing,Not Placed
1000378,2022-04-30,nan,Kolkata,Python,Offline,51910.34,93,Completed,Not Eligible
1000379,2021-05-15,Central,Hyderabad,AI/ML,Online,59941.81,92,Ongoing,Not Eligible
1000380,2021-03-14,East,Kolkata,AI/ML,Online,72327.48,71,Dropped,Not Placed
1000381,2022-12-12,West,Hyderabad,AI/ML,Online,78355.95,91,Completed,Not Placed
1000382,2022-02-11,nan,Kolkata,AI/ML,Offline,207441.33,54,Completed,Not Placed
1000383,2022-10-13,North,Pune,Python,Hybrid,86330.06,70,Dropped,Placed
1000384,2020-07-18,South,Pune,Python,Online,54524.03,90,nan,Not Eligible
1000385,2022-09-08,Central,Hyderabad,nan,Hybrid,138845.62,65,Completed,Not Eligible
1000386,2021-09-07,South,Mumbai,Python,Online,185652.4,43,Dropped,Placed
1000387,2022-06-29,East,Kolkata,Python,Offline,221096.24,95,Ongoing,Not Placed
1000388,2020-09-16,Central,Pune,Data Science,Online,36594.29,89,Ongoing,Not Placed
1000389,2023-07-05,Central,Mumbai,Python,Online,141312.28,52,Dropped,Not Placed
1000390,2021-03-15,nan,Ahmedabad,Cloud Computing,Online,110655.77,90,Completed,Not Eligible
1000391,2021-12-29,East,Bengaluru,Data Science,Offline,138794.69,95,Completed,Not Placed
1000392,2023-02-08,nan,Mumbai,nan,Online,87989.62,98,Dropped,Placed
1000393,2021-04-13,North,Pune,Python,Offline,183916.63,42,Completed,Not Placed
1000394,2023-06-25,East,Kolkata,Web Development,Offline,79007.85,56,Dropped,Not Placed
1000395,2022-03-18,West,Chennai,Cyber Security,Offline,40370.11,,Dropped,Not Placed
1000396,2023-06-09,East,Hyderabad,Cyber Security,Hybrid,174699.55,64,Ongoing,Placed
1000397,2023-07-21,South,Mumbai,Web Development,Offline,226967.37,84,Completed,Not Placed
1000398,2021-02-12,South,nan,Data Science,Hybrid,181640.4,56,Ongoing,Not Placed
1000399,2021-12-10,West,Bengaluru,Data Science,Offline,92150.09,83,Ongoing,Not Eligible
1000400,2021-08-19,South,nan,Data Science,Offline,61521.17,,Dropped,Not Eligible
1000401,2022-11-03,North,Kolkata,nan,Online,97691.66,43,Ongoing,Not Eligible
1000402,2020-08-07,Central,Pune,Data Science,Offline,26803.02,69,nan,Not Eligible
1000403,2023-02-26,South,Kolkata,Python,Hybrid,185191.15,81,Ongoing,Not Eligible
1000404,2021-02-05,North,nan,nan,Hybrid,13014.18,59,Completed,Not Placed
1000405,2023-01-19,nan,Bengaluru,AI/ML,Offline,87471.94,71,Dropped,Not Eligible
1000406,2020-07-08,North,Bengaluru,AI/ML,Online,7595.71,48,Dropped,Placed
1000407,2020-07-12,Central,Chennai,Python,Online,247070.85,93,Ongoing,nan
1000408,2021-02-19,East,Ahmedabad,Cyber Security,Offline,35451.08,68,Completed,Not Placed
1000409,2020-11-13,South,Hyderabad,Web Development,Online,231985.97,77,Completed,Not Eligible
1000410,2020-09-01,North,Chennai,Python,Online,78603.34,97,Dropped,Not Placed
1000411,2021-03-30,East,Chennai,Cyber Security,Hybrid,103179.31,57,Ongoing,Placed
1000412,2021-11-19,West,Hyderabad,Python,Offline,138680.92,74,Completed,Placed
1000413,2021-09-28,Central,Ahmedabad,Web Development,Online,186975.7,60,Dropped,Not Eligible
1000414,2022-10-28,South,Pune,Cyber Security,Hybrid,127545.18,42,Dropped,Not Eligible
1000415,2020-11-15,West,Bengaluru,Web Development,Hybrid,111761.46,67,Ongoing,Not Eligible
1000416,2020-09-17,South,Ahmedabad,Cyber Security,Offline,94958.32,68,nan,Not Placed
1000417,2022-09-07,North,Bengaluru,Data Science,Offline,147559.5,47,Dropped,Placed
1000418,2022-11-03,West,Ahmedabad,AI/ML,Online,201678.69,78,Completed,Placed
1000419,2022-09-11,nan,Pune,Cyber Security,Hybrid,5236.21,57,Dropped,Placed
1000420,2020-09-23,East,nan,nan,Online,164398.84,96,Completed,nan
1000421,2022-06-18,nan,Pune,AI/ML,Offline,226156.59,79,Completed,Not Placed
1000422,2020-10-08,Central,Hyderabad,AI/ML,Offline,38268.57,85,Dropped,Not Placed
1000423,2020-11-05,West,Ahmedabad,nan,Offline,119722.65,87,Completed,Not Placed
1000424,2021-09-15,nan,Chennai,AI/ML,Offline,195109.2,46,Ongoing,Placed
1000425,2023-03-18,nan,Hyderabad,Web Development,Online,239893.58,76,Ongoing,Not Placed
1000426,2022-04-26,Central,Hyderabad,Cyber Security,Online,238358.2,83,Ongoing,Placed
1000427,2021-03-25,South,Mumbai,AI/ML,Offline,228099.64,67,Dropped,Placed
1000428,2021-09-01,Central,Chennai,Data Science,Hybrid,36326.22,81,Dropped,Not Eligible
1000429,2022-09-04,West,Hyderabad,Cloud Computing,Offline,76730.02,44,Ongoing,Placed
1000430,2021-09-08,West,Kolkata,nan,Offline,174330.93,49,Dropped,Not Placed
1000431,2023-05-18,Central,Delhi,Python,Online,65417.46,54,Ongoing,Not Placed
1000432,2022-03-06,West,Delhi,Data Science,Online,223763.81,71,Completed,Not Placed
1000433,2022-03-08,West,Bengaluru,Data Science,Offline,131879.25,57,Ongoing,Not Placed
1000434,2022-10-31,East,Pune,Python,Online,63307.59,96,Ongoing,Not Placed
1000435,2022-10-12,East,Pune,Cyber Security,Offline,173704.97,80,Dropped,Not Eligible
1000436,2020-10-03,Central,Pune,Web Development,Online,168217.24,64,Completed,Placed
1000437,2021-10-29,nan,Delhi,Data Science,Offline,17163.42,56,Dropped,Not Placed
1000438,2023-01-22,North,Kolkata,nan,Online,206972.89,95,Completed,Not Eligible
1000439,2022-06-20,West,Mumbai,AI/ML,Online,67826.05,71,Ongoing,Not Placed
1000440,2022-06-29,West,Kolkata,Data Science,Hybrid,57631.44,71,Ongoing,Not Eligible
1000441,2022-02-25,West,Ahmedabad,Data Science,Online,116678.98,100,Ongoing,Not Eligible
1000442,2022-10-03,South,nan,Data Science,Online,29395.05,93,Ongoing,Placed
1000443,2022-05-11,Central,nan,Python,Hybrid,142047.89,49,Ongoing,nan
1000444,2021-11-13,nan,Pune,Cyber Security,Online,91617.29,100,Ongoing,Placed
1000445,2021-12-31,North,Pune,Web Development,Offline,243525.66,57,Dropped,Not Placed
1000446,2023-03-06,nan,Mumbai,Web Development,Hybrid,90884.86,62,Dropped,Placed
1000447,2022-05-24,East,Chennai,AI/ML,Online,202736.77,56,Completed,Placed
1000448,2022-04-19,South,Delhi,Python,Hybrid,128195.4,75,Dropped,Not Placed
1000449,2022-11-05,East,Mumbai,AI/ML,Offline,190368.54,49,Dropped,Placed
1000450,2020-08-15,West,Hyderabad,Cyber Security,Online,78925.43,85,nan,Not Eligible
1000451,2022-04-20,nan,Kolkata,Web Development,Offline,219528.61,98,Ongoing,Not Eligible
1000452,2021-09-07,nan,Chennai,Data Science,Hybrid,247387.03,99,Completed,nan
1000453,2022-12-05,North,Bengaluru,Data Science,Offline,247227.32,79,Dropped,Placed
1000454,2022-05-08,South,Kolkata,Data Science,Online,239787.3,76,Dropped,nan
1000455,2023-04-03,nan,Pune,Web Development,Hybrid,73284.11,60,Ongoing,Not Eligible
1000456,2021-05-21,nan,Pune,Python,Online,86903.05,58,Completed,Placed
1000457,2020-11-02,nan,Hyderabad,Cyber Security,Offline,87382.27,97,nan,Not Placed
1000458,2020-09-16,nan,Delhi,Python,Offline,40906.39,86,Completed,Not Eligible
1000459,2021-12-14,South,Ahmedabad,AI/ML,Hybrid,223036.09,77,Completed,Placed
1000460,2021-01-29,North,nan,nan,Online,187974.3,61,Dropped,Placed
1000461,2022-05-18,Central,Kolkata,Cyber Security,Online,98314.75,41,Ongoing,Not Placed
1000462,2023-02-14,Central,Ahmedabad,Data Science,Offline,211024.03,49,Dropped,Not Eligible
1000463,2023-07-03,South,nan,Data Science,Offline,183919.87,56,Dropped,Not Placed
1000464,2022-01-18,East,Kolkata,AI/ML,Hybrid,42960.57,71,Dropped,Not Placed
1000465,2022-11-20,East,Bengaluru,Python,Online,231162.89,45,Dropped,Not Placed
1000466,2022-04-25,nan,Chennai,Python,Online,152453.41,51,Completed,Not Eligible
1000467,2020-10-17,nan,nan,AI/ML,Offline,8154.08,52,Completed,Not Placed
1000468,2022-10-30,Central,Kolkata,nan,Online,56336.4,84,Ongoing,Placed
1000469,2020-09-16,nan,Pune,AI/ML,Offline,149976.28,98,Completed,Not Placed
1000470,2021-05-10,West,Mumbai,AI/ML,Online,223515.17,67,Ongoing,nan
1000471,2023-03-15,nan,Ahmedabad,Web Development,Online,41048.23,68,Ongoing,Not Placed
1000472,2021-05-29,West,Delhi,Data Science,Hybrid,100268.24,53,Dropped,Not Placed
1000473,2021-03-23,South,Bengaluru,Python,Hybrid,93538.79,99,Ongoing,Not Placed
1000474,2022-01-24,nan,Delhi,Data Science,Offline,188401.43,79,Ongoing,Not Placed
1000475,2020-10-03,nan,Pune,Cyber Security,Online,64300.98,82,Ongoing,Placed
1000476,2022-09-16,East,Delhi,Cyber Security,Offline,172832.1,98,Completed,nan
1000477,2022-02-09,nan,Chennai,AI/ML,Offline,29669.15,66,Completed,Not Eligible
1000478,2022-05-20,South,Bengaluru,Cloud Computing,Online,138568.39,56,Ongoing,nan
1000479,2020-08-04,East,Chennai,Cloud Computing,Hybrid,161206.79,100,Dropped,Placed
1000480,2021-09-04,East,Bengaluru,Cyber Security,Online,153926.44,98,Ongoing,Not Eligible
1000481,2022-08-28,West,Chennai,nan,Hybrid,124001.64,74,Ongoing,Not Placed
1000482,2023-04-05,West,Mumbai,AI/ML,Online,30598.44,99,Ongoing,Not Placed
1000483,2020-07-23,East,Kolkata,AI/ML,Offline,136057.59,49,nan,Not Placed
1000484,2023-03-22,Central,Hyderabad,Data Science,Online,180960.36,95,Ongoing,Not Placed
1000485,2021-11-19,North,Kolkata,Python,Offline,136940.89,70,Dropped,Not Placed
1000486,2022-03-05,Central,Kolkata,Data Science,Offline,170491.55,69,Ongoing,Placed
1000487,2021-08-02,South,Hyderabad,Web Development,Online,238107.54,88,Dropped,Placed
1000488,2023-07-08,North,Chennai,Web Development,Online,185650.29,77,Completed,Not Placed
1000489,2021-10-17,nan,Chennai,Python,Hybrid,183577.13,49,Completed,Not Eligible
1000490,2022-08-28,East,Delhi,Python,Online,75654.16,97,Ongoing,Placed
1000491,2022-10-18,East,Chennai,Data Science,Online,188842.3,73,Dropped,Not Eligible
1000492,2022-04-12,East,Delhi,AI/ML,Offline,176515.06,75,Completed,nan
1000493,2022-12-30,nan,Pune,nan,Offline,48908.87,82,Completed,Not Placed
1000494,2020-08-13,Central,Ahmedabad,Python,Online,26249.4,53,Ongoing,nan
1000495,2020-06-12,North,nan,AI/ML,Hybrid,54917.17,43,Completed,Not Placed
1000496,2021-11-10,South,Hyderabad,Python,Hybrid,139279.05,80,Completed,Not Placed
1000497,2023-03-22,Central,Kolkata,Cyber Security,Online,66955.75,47,Ongoing,Not Eligible
1000498,2022-04-23,South,Mumbai,nan,Hybrid,248635.35,78,Dropped,Not Placed
1000499,2022-01-09,Central,Ahmedabad,Web Development,Offline,221746.03,84,Ongoing,Placed
1000500,2022-08-06,West,Ahmedabad,Data Science,Online,161439.59,43,Dropped,Not Eligible
1000501,2023-04-10,nan,Kolkata,Data Science,Offline,76278.15,90,Ongoing,nan
1000502,2023-07-29,nan,Kolkata,Python,Hybrid,73547.12,44,nan,Placed
1000503,2020-06-03,Central,Mumbai,Data Science,Offline,211492.88,88,nan,Not Eligible
1000504,2022-06-29,nan,Chennai,Python,Offline,170374.57,73,Ongoing,Not Placed
1000505,2020-09-22,South,Delhi,Cyber Security,Online,88902.06,44,Ongoing,Placed
1000506,2020-06-14,West,Mumbai,Cloud Computing,Online,5748.49,93,Ongoing,nan
1000507,2020-10-28,North,Chennai,Cyber Security,Online,49425.54,44,Completed,Placed
1000508,2021-06-24,East,Pune,Python,Online,242657.04,82,Ongoing,Not Placed
1000509,2020-11-28,North,Bengaluru,Web Development,Hybrid,31725.62,65,Dropped,Not Placed
1000510,2020-06-01,East,Chennai,Python,Online,99293.48,46,Ongoing,Not Eligible
1000511,2020-06-05,South,Kolkata,Cyber Security,Hybrid,246309.83,87,Completed,Not Placed
1000512,2021-11-18,nan,nan,Python,Offline,164002.6,43,Ongoing,Not Placed
1000513,2021-11-19,North,Bengaluru,Data Science,Online,90469.87,65,nan,Not Eligible
1000514,2020-10-05,Central,Ahmedabad,Cloud Computing,Online,164911.13,66,Ongoing,Not Placed
1000515,2022-05-26,nan,Kolkata,AI/ML,Offline,67529.92,70,Ongoing,Placed
1000516,2021-10-27,South,Chennai,Python,Online,153518.92,79,Ongoing,Not Eligible
1000517,2020-10-28,nan,Ahmedabad,Python,Hybrid,107819.11,74,Ongoing,Not Placed
1000518,2022-07-19,Central,Pune,Cyber Security,Online,11871.01,53,Completed,Not Eligible
1000519,2023-03-28,nan,Ahmedabad,Data Science,Offline,69721.03,88,Completed,Not Placed
1000520,2022-05-22,North,Ahmedabad,Cloud Computing,Online,57102.48,66,Ongoing,Placed
1000521,2021-08-15,South,Delhi,Cyber Security,Online,152438.4,86,Completed,Placed
1000522,2023-03-18,Central,Ahmedabad,Web Development,Online,43522.53,92,Ongoing,Not Placed
1000523,2020-09-06,West,Delhi,Cyber Security,Online,177208.06,60,Ongoing,Placed
1000524,2020-07-28,South,Bengaluru,Cyber Security,Online,168860.84,62,Completed,Not Eligible
1000525,2022-06-24,nan,Mumbai,Python,Hybrid,54901.94,91,Ongoing,Not Eligible
1000526,2023-06-07,South,Chennai,Data Science,Offline,146468.27,81,Ongoing,Not Placed
1000527,2021-11-11,North,Mumbai,AI/ML,Offline,82781.76,72,Completed,Placed
1000528,2023-02-05,West,Mumbai,Web Development,Online,183145.21,68,Completed,Placed
1000529,2023-04-21,West,Hyderabad,Cyber Security,Offline,16468.29,89,Ongoing,Not Eligible
1000530,2023-05-03,nan,Kolkata,Data Science,Online,179022.7,71,Ongoing,Placed
1000531,2023-04-02,nan,Kolkata,AI/ML,Online,178762.91,99,Completed,Placed
1000532,2022-09-07,nan,Pune,AI/ML,Offline,149413.6,47,Dropped,Placed
1000533,2022-07-03,nan,Hyderabad,Python,Offline,120663.36,86,Dropped,Not Placed
1000534,2022-11-16,nan,Pune,nan,Offline,167349.57,58,Ongoing,Placed
1000535,2022-06-19,West,nan,Data Science,Offline,145969.25,86,nan,Placed
1000536,2022-03-17,East,Pune,Data Science,Online,62139.19,65,Ongoing,Not Placed
1000537,2022-12-24,nan,Chennai,Web Development,Online,12659.5,79,Ongoing,Not Placed
1000538,2022-06-07,West,Pune,nan,Offline,7323.16,79,Ongoing,nan
1000539,2020-10-07,nan,Ahmedabad,nan,Online,133582.86,79,Ongoing,Not Placed
1000540,2022-10-19,North,Delhi,Python,Online,7306.14,60,Ongoing,Not Eligible
1000541,2021-07-16,South,Pune,Python,Online,36474.43,72,Ongoing,Placed
1000542,2022-01-21,East,Chennai,Web Development,Online,85068.16,79,Dropped,Not Placed
1000543,2021-10-20,East,Ahmedabad,AI/ML,Online,5140.64,61,Ongoing,Not Eligible
1000544,2021-03-30,West,Delhi,AI/ML,Online,28459.8,96,Ongoing,Placed
1000545,2022-04-28,West,Ahmedabad,Cyber Security,Offline,18769.68,96,Ongoing,Not Placed
1000546,2023-08-26,North,nan,AI/ML,Offline,192524.01,82,Ongoing,Not Placed
1000547,2022-05-30,nan,Ahmedabad,Data Science,Offline,63939.96,46,Ongoing,Not Placed
1000548,2020-11-23,nan,Chennai,Data Science,Online,78037.03,50,Ongoing,nan
1000549,2020-09-03,East,Mumbai,Data Science,Offline,120292.15,57,Completed,Placed
1000550,2020-12-21,North,nan,Data Science,Hybrid,65598.86,65,Ongoing,nan
1000551,2023-06-09,nan,Pune,Cyber Security,Offline,239844.13,87,Ongoing,Not Placed
1000552,2020-09-07,West,Ahmedabad,nan,Offline,216230.93,81,nan,Not Placed
1000553,2021-07-01,Central,Pune,Cyber Security,Offline,32331.83,56,Ongoing,Placed
1000554,2023-07-07,West,Chennai,AI/ML,Hybrid,234310.51,50,nan,Not Eligible
1000555,2020-07-23,East,Delhi,Data Science,Offline,141428.51,54,Completed,Not Placed
1000556,2021-03-24,Central,Delhi,Web Development,Hybrid,8719.26,53,Completed,Not Placed
1000557,2022-02-04,nan,Chennai,Cyber Security,Offline,19401.35,96,Completed,Not Placed
1000558,2021-04-21,Central,Bengaluru,AI/ML,Hybrid,136965.05,64,Ongoing,Not Placed
1000559,2023-08-05,South,Hyderabad,AI/ML,Offline,114520.04,73,Completed,Not Placed
